url,url_length,num_dots,num_hyphens,num_digits,has_ip,has_at_symbol,uses_https,suspicious_words_count,brand_in_subdomain,domain_age_days,external_links_ratio,forms_count,popup_count,ssl_valid,redirect_count,label
http://user@telegram-secure-secure.site/security-check,54,1,3,0,0,1,0,1,0,587,0.6769054701838577,2,2,1,1,1
https://telegram.org/,21,1,0,0,0,0,1,0,0,1421,0.37122547675004997,2,0,1,0,0
https://id.telegram.org/catalog,31,2,0,0,0,0,1,0,0,3028,0.2063178315034883,1,0,1,1,0
https://my.vk.com/,18,2,0,0,0,0,1,0,0,1751,0.5401729513673793,1,1,1,0,0
https://mail.login.secure.live/update,37,3,0,0,0,0,1,3,1,82,0.6760892750121261,2,0,0,0,1
http://steam-verify-auth.icu/verify/account?session=628636453&u=gosuslugi,73,1,2,9,0,0,0,3,0,71,0.3235375151896282,1,0,1,0,1
http://steam.confirm-id.icu/security-check?session=927630960&u=google,69,2,2,9,0,0,0,1,1,317,0.9815340691702339,2,0,1,2,1
http://user@google.login-auth.site/login?session=238223991&u=mirea,66,2,1,9,0,1,0,2,1,1,0.810614890186892,2,2,1,1,1
https://my.avito.ru/news,24,2,0,0,0,0,1,0,0,3237,0.0,0,0,1,0,0
https://vk.com/catalog?ref=45,29,1,0,2,0,0,1,0,0,1476,0.23122974761356746,0,0,1,0,0
https://help.telegram.org/news,30,2,0,0,0,0,0,0,0,980,0.2466351508039282,2,0,1,0,0
https://id.tinkoff.ru/education,31,2,0,0,0,0,1,0,0,1913,0.5464142422002953,0,0,0,0,0
http://tbank.free-auth.click/bonus?session=10540194&u=apple,59,2,1,8,0,0,0,3,1,261,0.6972049161107773,0,0,1,2,1
https://www.avito.ru/news,25,2,0,0,0,0,1,0,0,1029,0.2865847981623432,0,0,1,1,0
https://my.avito.ru,19,2,0,0,0,0,1,0,0,2267,0.1784639707529093,0,1,0,0,0
https://telegram_wallet_pay.live/login?session=422850321&u=mail,63,1,0,9,0,0,0,2,0,165,0.8742388715759277,4,0,0,0,1
http://paypalauthpay.shop/paypal/signin?session=197575805&u=wildberries,71,1,0,9,0,0,0,1,0,1,0.7788710164994087,0,1,1,0,1
https://my.google.com/profile,29,2,0,0,0,0,0,0,0,150,0.4111751940466911,0,0,1,0,0
https://my.sberbank.ru,22,2,0,0,0,0,1,0,0,123,0.4842792944041303,2,0,1,0,0
https://help.tinkoff.ru/?ref=12,31,2,0,2,0,0,1,0,0,644,0.15887217307450882,2,0,1,0,0
http://steam.update-933847.live/security-check,46,2,2,6,0,0,0,1,1,1,0.20939065243916044,0,1,1,2,1
https://my.telegram.org/catalog?ref=44,38,2,0,2,0,0,0,0,0,1331,0.3171125172978807,0,0,1,0,0
https://wildberries.ru/login,28,1,0,0,0,0,0,1,0,1947,0.35940849142336945,2,0,1,0,0
https://help.gosuslugi.ru/support,33,2,0,0,0,0,1,1,0,2831,0.23232339317096298,1,0,1,0,0
https://mail.confirm-secure.xyz/mail/signin?session=641751145&u=wildberries,75,2,1,9,0,0,1,2,1,39,0.3863715177616306,0,0,1,0,1
https://gosuslugi-login-auth.icu/login,38,1,2,0,0,0,1,2,0,525,0.6063830913101805,0,1,0,0,1
https://my.gosuslugi.ru/login,29,2,0,0,0,0,1,1,0,2000,0.20803855237250007,2,0,1,1,0
https://my.tinkoff.ru/profile,29,2,0,0,0,0,1,0,0,26,0.3768965601814518,1,0,1,0,0
https://www.mirea.ru/support,28,2,0,0,0,0,1,1,0,2511,0.45676201680168704,1,0,1,0,0
https://help.mirea.ru,21,2,0,0,0,0,1,0,0,2826,0.3014005042904219,2,0,0,0,1
https://www.wildberries.ru/news?ref=59,38,2,0,2,0,0,1,0,0,1575,0.2731454932348828,0,0,1,1,0
https://id.mirea.ru/support,27,2,0,0,0,0,1,1,0,1447,0.16938697927365043,1,0,1,0,0
https://telegram.free-auth.ru.com/update,40,3,1,0,0,0,1,3,1,510,0.9123155651780471,1,2,1,0,1
https://steam-support-secure.click/update,41,1,2,0,0,0,1,3,0,844,0.8781072543255243,0,2,1,1,1
https://my.google.com/catalog,29,2,0,0,0,0,1,0,0,997,0.501047318266315,2,0,1,1,0
http://telegram.payment-auth.ru.com/update,42,3,1,0,0,0,0,3,1,530,1.0,3,1,0,0,1
http://mirea.verify-549615.ru.com/verify/account,48,3,1,6,0,0,0,2,1,141,0.6092089331811247,0,0,0,0,1
http://avito.gift-974501.site/bonus,35,2,1,6,0,0,1,2,1,194,0.41761852379604836,2,0,0,0,1
https://google.com/login,24,1,0,0,0,0,0,1,0,2144,0.5242804890235379,1,1,1,0,0
https://google-account-auth.live/verify/account?session=644254611&u=wildberries,79,1,2,9,0,0,1,3,0,1,0.8274732568166897,0,3,1,1,1
http://user@steam.gift.pay.shop/payment/confirm,47,3,0,0,0,1,0,3,1,467,0.6388958375365824,2,1,0,5,1
https://help.mail.ru/,21,2,0,0,0,0,1,0,0,1742,0.48404163614099927,1,0,1,1,0
https://222.97.107.59/security-check,36,3,1,10,1,0,1,0,0,78,0.49525255037456284,1,0,1,3,1
https://www.mail.ru/login,25,2,0,0,0,0,1,1,0,2309,0.5268748427415211,1,0,1,1,0
https://id.apple.com/news,25,2,0,0,0,0,1,0,0,20,0.45116578453310296,1,0,1,0,0
https://www.steamcommunity.com/education,40,2,0,0,0,0,1,0,0,88,0.13459018650081514,1,0,1,0,0
https://telegram.org/login?ref=24,33,1,0,2,0,0,1,1,0,1083,0.407648482800216,0,1,1,1,0
http://avito.auth-id.xyz/login,30,2,1,0,0,0,0,2,1,470,0.5098769150608491,1,1,1,0,1
https://apple_confirm_pay.shop/security-check,45,1,1,0,0,0,1,1,0,135,0.4137110559273266,3,0,1,2,1
https://my.yandex.ru/catalog,28,2,0,0,0,0,1,0,0,1896,0.3432445088948122,0,1,1,0,0
https://mail.wallet-auth.site/login?session=990379994&u=steam,61,2,1,9,0,0,1,3,1,1,0.622969872145146,3,1,1,0,1
http://user@ozon-auth-pay.shop/payment/confirm,46,1,2,0,0,1,0,3,0,1077,0.18685425073381196,4,0,1,0,1
https://my.sberbank.ru/news,27,2,0,0,0,0,1,0,0,689,0.12576974952598752,0,0,1,0,0
https://id.avito.ru/,20,2,0,0,0,0,1,0,0,20,0.0,0,0,1,1,0
http://ozon.free-id.xyz/verify/account?session=818771750&u=paypal,65,2,1,9,0,0,1,3,1,1,0.4134555943879517,1,0,1,3,1
https://my.vk.com/profile?ref=72,32,2,0,2,0,0,1,0,0,2599,0.3864762378310692,1,0,0,1,0
http://yandex.verify-secure.site/verify/account?session=833554210&u=sber,72,2,1,9,0,0,0,3,1,446,0.28647074444841775,0,2,0,0,1
http://avito.login-pay.live/avito/signin?session=821684159&u=google,67,2,1,9,0,0,0,1,1,176,0.6873594928805986,3,2,1,0,1
https://my.vk.com/?ref=92,25,2,0,2,0,0,1,0,0,1499,0.23307995242088114,1,0,1,1,0
https://my.ozon.ru/catalog,26,2,0,0,0,0,0,0,0,2531,0.17947244582530456,0,0,1,0,0
https://id.gosuslugi.ru/login,29,2,0,0,0,0,1,1,0,1258,0.30322034701737016,1,0,1,1,0
http://apple.support-auth.top/login,35,2,1,0,0,0,0,3,1,142,0.18186231558646637,2,0,0,1,1
https://user@tbank.wallet-pay.shop/update,41,2,1,0,0,1,1,2,1,485,0.8569762073323699,4,1,1,2,1
http://google.free-pay.icu/update?session=395848400&u=avito,59,2,1,9,0,0,0,2,1,73,0.8116117066793969,2,0,1,1,1
https://www.wildberries.ru/,27,2,0,0,0,0,1,0,0,20,0.10261468561742201,0,0,1,0,0
https://paypalwalletauth.site/payment/confirm?session=193273916&u=avito,71,1,0,9,0,0,0,4,0,1,0.44241680470890804,0,1,0,1,1
https://gosuslugi.ru/news,25,1,0,0,0,0,0,0,0,2402,0.32855674402742885,0,1,1,0,0
https://telegram.org/catalog,28,1,0,0,0,0,0,0,0,1555,0.5245216378526996,0,0,1,0,0
https://my.sberbank.ru/support,30,2,0,0,0,0,1,1,0,20,0.2124403202681603,0,0,0,0,0
https://my.sberbank.ru/login,28,2,0,0,0,0,1,1,0,3927,0.35440166525431094,1,0,1,0,0
https://my.sberbank.ru/support,30,2,0,0,0,0,1,1,0,2127,0.4752946610306127,1,0,1,0,0
https://id.mail.ru/profile,26,2,0,0,0,0,1,0,0,1519,0.3299954890453879,0,1,1,0,0
https://yandex.ru/,18,1,0,0,0,0,1,0,0,342,0.6470305639323451,2,1,1,2,0
http://81.13.17.62/login,24,3,0,8,1,0,0,1,0,321,0.8201539797570623,2,0,0,1,1
https://avito.secure.auth.ru.com/login?session=57867179&u=tbank,63,4,0,8,0,0,1,3,1,411,0.8672416554414031,0,0,0,0,1
https://my.steamcommunity.com/,30,2,0,0,0,0,1,0,0,906,0.47552204750406835,0,0,1,0,0
https://mailwalletid.live/bonus,31,1,0,0,0,0,1,2,0,198,0.615780819397837,0,1,1,2,1
https://steamcommunity.com/support,34,1,0,0,0,0,1,1,0,3402,0.14166189925923228,0,0,1,1,0
https://my.telegram.org/news,28,2,0,0,0,0,1,0,0,2429,0.5572095176913547,0,0,0,1,0
https://ozon-verify-pay.live/security-check?session=233758861&u=mail,68,1,3,9,0,0,1,1,0,490,0.2775239732438454,0,1,0,0,1
http://yandex.payment-pay.shop/security-check,45,2,2,0,0,0,0,1,1,288,0.6149460142181731,3,1,0,1,1
https://sberbank.ru/news,24,1,0,0,0,0,1,0,0,2707,0.10137134791841618,1,0,1,0,0
https://user@steamaccountsecure.xyz/verify/account?session=77136673&u=google,76,1,0,8,0,1,1,3,0,206,0.35003056696814727,0,2,1,0,1
http://vk.update.secure.live/payment/confirm,44,3,0,0,0,0,0,4,1,49,0.6924085960275824,1,0,1,1,1
https://id.yandex.ru/profile,28,2,0,0,0,0,1,0,0,1417,0.10163036719253035,2,0,1,0,0
https://avito.ru,16,1,0,0,0,0,1,0,0,1444,0.503122312311443,0,1,0,0,0
https://help.tinkoff.ru/support,31,2,0,0,0,0,1,1,0,1377,0.09058709390632608,2,0,1,3,0
http://steamverifyauth.shop/login,33,1,0,0,0,0,0,3,0,512,0.9046014805553062,0,0,1,0,1
https://help.mirea.ru/profile,29,2,0,0,0,0,1,0,0,2649,0.06353821273417826,0,0,1,0,0
http://mail-verify-secure.live/security-check,45,1,3,0,0,0,0,2,0,104,0.6341985789281783,3,0,1,2,1
http://mirea.confirm-pay.icu/mirea/signin,41,2,1,0,0,0,0,1,1,155,0.7492981539956199,3,1,1,1,1
http://apple.bonus-575213.ru.com/payment/confirm?session=111669592&u=google,75,3,1,15,0,0,0,3,1,1,0.634293699148997,2,1,1,1,1
https://avito.ru/profile,24,1,0,0,0,0,1,0,0,149,0.5349427526838673,0,0,1,1,0
http://29.241.120.190/update?session=417345798&u=mirea,54,3,0,20,1,0,0,1,0,366,0.5791618007937978,4,1,0,2,1
https://steam.support-pay.top/bonus?session=78396722&u=tbank,60,2,1,8,0,0,1,2,1,258,0.8390559772521878,2,0,0,3,1
https://my.google.com/login?ref=71,34,2,0,2,0,0,1,1,0,874,0.4947584694787349,0,0,1,0,0
https://help.sberbank.ru/login,30,2,0,0,0,0,1,1,0,5448,0.5286302545468409,0,0,1,0,0
https://www.gosuslugi.ru/?ref=48,32,2,0,2,0,0,0,0,0,3543,0.20421939274564926,0,1,1,1,0
https://my.apple.com/education,30,2,0,0,0,0,0,0,0,20,0.2477744994438175,0,1,0,2,0
https://id.apple.com/,21,2,0,0,0,0,0,0,0,2328,0.4168067710143748,1,0,0,0,0
http://sber.free-pay.xyz/update,31,2,1,0,0,0,0,2,1,1,0.429033997889567,2,1,1,2,1
https://www.sberbank.ru/catalog,31,2,0,0,0,0,1,0,0,20,0.45279944893114255,1,0,1,0,0
http://telegram.auth-auth.ru.com/login?session=994531991&u=tbank,64,3,1,9,0,0,0,2,1,83,0.5001667154001174,0,0,1,2,1
http://apple.login-secure.top/bonus?session=598936985&u=yandex,62,2,1,9,0,0,0,3,1,363,1.0,1,0,0,0,1
http://user@sber-gift-auth.site/security-check,46,1,3,0,0,1,1,2,0,142,0.713688410560488,1,2,0,1,1
http://steam.verify-auth.site/payment/confirm?session=726864882&u=avito,71,2,1,9,0,0,0,4,1,295,0.6353906660494482,0,2,0,2,1
https://www.gosuslugi.ru/profile?ref=37,39,2,0,2,0,0,1,0,0,1106,0.38338929297090885,0,0,1,0,0
https://my.apple.com/news,25,2,0,0,0,0,1,0,0,2197,0.5051153992281492,0,0,1,0,0
http://mail.confirm-auth.site/login,35,2,1,0,0,0,1,3,1,264,0.7958555130444296,0,0,0,2,0
https://user@telegram-confirm-pay.live/update?session=531908267&u=yandex,72,1,2,9,0,1,1,2,0,533,0.6065412441302686,0,0,1,2,0
https://my.vk.com/education,27,2,0,0,0,0,0,0,0,961,0.342197701512573,0,0,1,0,0
https://google.com/support?ref=47,33,1,0,2,0,0,1,1,0,261,0.24053293756523905,0,0,1,0,0
https://help.avito.ru/login,27,2,0,0,0,0,1,1,0,492,0.5069902061515849,0,0,1,1,0
http://wildberries_prize_auth.icu/wildberries/signin,52,1,0,0,0,0,0,2,0,427,0.7866260617898426,2,0,1,1,1
http://56.198.156.145/login?session=296391256&u=tbank,53,3,0,20,1,0,1,1,0,1,0.6103481423559587,0,0,1,3,1
https://www.tinkoff.ru/news,27,2,0,0,0,0,1,0,0,1315,0.43089279620440873,0,0,1,1,0
https://my.google.com/profile,29,2,0,0,0,0,1,0,0,2424,0.2281402853712476,1,0,1,0,0
https://id.vk.com/profile,25,2,0,0,0,0,0,0,0,3852,0.46721379823954395,0,0,1,0,0
https://user@125.204.63.198/verify/account?session=130548918&u=avito,68,3,0,20,1,1,1,2,0,663,0.44204660118758127,4,0,1,3,1
https://id.steamcommunity.com/education,39,2,0,0,0,0,0,0,0,1318,0.2735345542252723,1,0,0,0,0
http://mirea.verify-pay.click/update,36,2,1,0,0,0,0,2,1,580,0.6386275597441282,0,1,1,0,1
https://my.sberbank.ru/catalog?ref=28,37,2,0,2,0,0,1,0,0,1541,0.29872266375704953,1,0,1,1,0
https://my.gosuslugi.ru/login,29,2,0,0,0,0,1,1,0,1433,0.13552661320064385,1,0,1,0,0
https://gosuslugi.ru/support?ref=10,35,1,0,2,0,0,1,1,0,4983,0.12297522062603458,1,0,1,0,0
http://mailfreepay.site/verify/account?session=687890914&u=mail,63,1,0,9,0,0,0,3,0,533,0.8291609956576687,1,1,0,1,1
https://id.sberbank.ru/support?ref=71,37,2,0,2,0,0,1,1,0,1372,0.17803799812745136,0,0,1,0,0
http://mirea_update_auth.ru.com/security-check,46,2,1,0,0,0,0,2,1,180,0.8617687933543933,3,0,0,1,1
https://help.avito.ru/,22,2,0,0,0,0,1,0,0,2088,0.15634037269367207,0,0,1,1,0
http://yandex_bonus_auth.top/login,34,1,0,0,0,0,0,3,0,37,0.6243972999686832,0,2,0,0,0
https://www.ozon.ru/news,24,2,0,0,0,0,0,0,0,426,0.276384288409407,1,1,0,0,0
http://yandex-verify-pay.ru.com/login?session=716915464&u=sber,62,2,2,9,0,0,0,2,1,378,0.11561483702273151,2,3,1,1,1
http://159.0.145.146/vk/signin?session=205772580&u=gosuslugi,60,3,0,19,1,0,0,0,0,351,0.6005172833435248,1,0,0,0,1
https://google_verify_id.live/verify/account?session=817657160&u=mirea,70,1,0,9,0,0,0,2,0,368,0.6759807955370862,1,0,1,2,1
http://mail.update-secure.shop/verify/account,45,2,1,0,0,0,0,4,1,318,0.7683860840608228,0,0,0,1,1
https://www.yandex.ru/?ref=60,29,2,0,2,0,0,1,0,0,1463,0.0,1,0,1,1,0
https://id.steamcommunity.com/login,35,2,0,0,0,0,1,1,0,3801,0.15501541557713414,2,2,1,0,0
https://www.ozon.ru,19,2,0,0,0,0,1,0,0,2281,0.13498072887771928,1,0,1,0,0
https://my.apple.com/education,30,2,0,0,0,0,1,0,0,2502,0.18005743086689485,1,0,0,2,0
https://my.gosuslugi.ru/education?ref=50,40,2,0,2,0,0,0,0,0,1299,0.3316689756532809,0,0,1,0,0
http://google.update.pay.xyz/bonus?session=405757194&u=paypal,61,3,0,9,0,0,0,2,1,1,0.6185940894796416,0,2,1,2,1
https://help.avito.ru/login,27,2,0,0,0,0,1,1,0,964,0.45991665062147896,0,1,0,0,0
http://user@sber.confirm-secure.live/bonus?session=504436426&u=paypal,69,2,1,9,0,1,0,3,1,1,0.4839376989555907,3,0,1,2,1
https://help.avito.ru/catalog,29,2,0,0,0,0,1,0,0,2390,0.29693019898400114,0,0,1,1,0
https://telegram.org/catalog,28,1,0,0,0,0,0,0,0,927,0.2859595352028605,2,0,1,0,0
https://googleconfirmsecure.live/payment/confirm,48,1,0,0,0,0,1,3,0,527,0.38952691188152744,0,1,1,0,1
https://my.mail.ru/news,23,2,0,0,0,0,1,0,0,20,0.25303942522245315,1,0,1,1,0
https://yandex.auth.id.xyz/verify/account?session=122032595&u=vk,64,3,0,9,0,0,1,3,1,273,1.0,0,1,1,1,1
https://id.avito.ru/education,29,2,0,0,0,0,0,0,0,1337,0.3322158872843564,0,0,1,0,0
https://my.yandex.ru/,21,2,0,0,0,0,1,0,0,324,0.22855908277248893,2,1,0,0,0
https://help.sberbank.ru/news?ref=84,36,2,0,2,0,0,1,0,0,153,0.43600889288519146,0,0,1,1,0
https://wildberries.ru/education?ref=50,39,1,0,2,0,0,0,0,0,334,0.0,2,0,1,0,0
https://avito.ru/support,24,1,0,0,0,0,0,1,0,20,0.1735775483416336,0,0,1,0,0
http://avitoaccount316504.click/payment/confirm,47,1,0,6,0,0,0,3,0,287,0.37659108403263686,4,1,0,2,1
https://mail.ru/,16,1,0,0,0,0,0,0,0,1105,0.17406359971533258,2,0,0,0,0
https://www.steamcommunity.com/news?ref=10,42,2,0,2,0,0,1,0,0,879,0.20729325588141168,1,0,1,2,0
https://my.sberbank.ru/support,30,2,0,0,0,0,1,1,0,1171,0.43162532947294185,2,0,1,1,0
https://www.telegram.org/news,29,2,0,0,0,0,1,0,0,4304,0.05115238489813495,1,1,0,0,0
https://yandex.ru/education?ref=77,34,1,0,2,0,0,1,0,0,2339,0.4180512236312998,0,0,0,1,0
http://user@ozon.auth-auth.shop/payment/confirm?session=851001243&u=vk,70,2,1,9,0,1,0,3,1,448,0.5759088470158377,0,1,0,1,1
http://153.151.140.226/login?session=252259078&u=wildberries,60,3,0,21,1,0,1,1,0,172,1.0,1,2,0,1,1
http://ozon.payment-pay.ru.com/verify/account?session=999030947&u=mirea,71,3,1,9,0,0,0,3,1,413,0.7417038643188814,1,0,1,2,1
https://help.tinkoff.ru/catalog,31,2,0,0,0,0,1,0,0,1771,0.22059082932493468,1,0,0,0,0
http://yandex-bonus-auth.ru.com/security-check?session=124679869&u=avito,72,2,3,9,0,0,1,2,1,496,0.6523692930517937,1,0,0,2,1
http://vk.prize-pay.click/vk/signin,35,2,1,0,0,0,0,1,1,1,0.7451363208030155,1,0,1,1,1
https://avitoverify162245.top/security-check?session=674792904&u=gosuslugi,74,1,1,15,0,0,1,1,0,947,0.6212235749624141,0,0,1,1,1
https://googlefree837917.top/payment/confirm?session=274080159&u=vk,67,1,0,15,0,0,1,3,0,1,0.6290347508701838,0,1,1,1,1
http://gosuslugi.update.id.xyz/update?session=214710134&u=wildberries,69,3,0,9,0,0,0,1,1,103,0.7124881452104267,1,0,0,1,1
https://www.avito.ru/education,30,2,0,0,0,0,1,0,0,2167,0.06396737362170829,0,1,1,1,0
https://www.tinkoff.ru/support?ref=76,37,2,0,2,0,0,1,1,0,220,0.22491365119979698,2,0,1,0,0
https://id.steamcommunity.com/education,39,2,0,0,0,0,1,0,0,2297,0.3689008708384972,1,0,1,0,0
https://help.telegram.org/news,30,2,0,0,0,0,0,0,0,2389,0.5939596987645743,0,0,1,0,0
https://id.mail.ru/catalog,26,2,0,0,0,0,0,0,0,1572,0.1515422547835288,0,0,1,0,0
https://ozon.ru/profile?ref=36,30,1,0,2,0,0,1,0,0,843,0.16438544741055575,0,0,0,0,0
http://apple.update-495392.site/bonus,37,2,1,6,0,0,0,2,1,535,0.626259201572648,1,0,0,0,1
https://tinkoff.ru/education?ref=72,35,1,0,2,0,0,0,0,0,20,0.2957702236749851,3,0,1,0,0
http://google.account.secure.icu/login?session=779861120&u=yandex,65,3,0,9,0,0,0,3,1,351,0.3576624190101279,2,0,0,0,1
https://my.wildberries.ru/education,35,2,0,0,0,0,1,0,0,2312,0.0,0,0,1,0,0
http://wildberries.free-pay.ru.com/bonus?session=170401326&u=vk,63,3,1,9,0,0,1,2,1,141,0.6441964317012758,1,2,0,2,1
https://mirea.support-pay.shop/update?session=718955001&u=tbank,63,2,1,9,0,0,1,2,1,509,0.4949679060712165,0,1,1,2,1
https://85.200.146.127/payment/confirm,38,3,0,11,1,0,1,2,0,480,0.6874755339453134,1,0,1,3,1
https://106.87.253.40/update?session=675956484&u=google,55,3,0,19,1,0,1,1,0,266,0.3298434600438545,1,0,1,3,1
https://www.apple.com/,22,2,0,0,0,0,0,0,0,336,0.2238973545027411,1,0,1,0,0
https://id.avito.ru/login?ref=47,32,2,0,2,0,0,1,1,0,3004,0.136116679255596,2,0,1,0,0
http://google.gift-id.live/login?session=359259045&u=ozon,57,2,1,9,0,0,0,2,1,664,0.5928679471006816,1,1,1,1,1
http://sber.support-id.live/security-check?session=400583008&u=gosuslugi,72,2,2,9,0,0,0,1,1,210,0.6545077628542282,1,0,1,1,1
https://id.avito.ru/catalog,27,2,0,0,0,0,1,0,0,286,0.23879536207690658,2,0,1,0,0
https://help.ozon.ru/profile,28,2,0,0,0,0,1,0,0,1062,0.0,1,0,0,0,0
https://help.gosuslugi.ru/login?ref=84,38,2,0,2,0,0,1,1,0,1793,0.5950478712043639,1,1,1,0,0
https://apple-confirm-auth.site/verify/account,46,1,2,0,0,0,1,4,0,596,0.511022553095825,1,1,1,2,1
https://www.steamcommunity.com?ref=28,37,2,0,2,0,0,0,0,0,1773,0.4616538542894505,0,0,1,1,0
http://wildberries.wallet-secure.icu/update,43,2,1,0,0,0,0,3,1,283,0.3399221190930287,0,1,1,2,1
http://ozon.secure-secure.shop/security-check?session=676674610&u=telegram,74,2,2,9,0,0,0,1,1,88,0.4855524250114471,3,0,0,1,1
https://my.steamcommunity.com/,30,2,0,0,0,0,1,0,0,794,0.1340671801582427,1,0,0,1,0
http://paypal.login.904845.icu/login,36,3,0,6,0,0,0,1,1,1,0.595105317125744,2,1,0,2,1
http://vklogin191272.ru.com/bonus?session=958963287&u=mirea,59,2,0,15,0,0,0,2,1,780,0.4307461914026591,2,1,0,1,1
http://steam.account-508690.live/bonus,38,2,1,6,0,0,0,2,1,568,0.8999123156635035,3,0,1,1,1
https://help.vk.com/news,24,2,0,0,0,0,1,0,0,374,0.2758389691293164,2,0,1,0,1
https://help.apple.com/login,28,2,0,0,0,0,1,1,0,2097,0.6660402120901845,1,0,1,2,0
http://apple.verify-pay.shop/apple/signin?session=861301669&u=mirea,67,2,1,9,0,0,0,1,1,607,0.4949265533909617,3,0,1,1,1
https://vk.com?ref=87,21,1,0,2,0,0,1,0,0,699,0.5390732694610536,0,0,1,1,0
https://id.yandex.ru/?ref=13,28,2,0,2,0,0,0,0,0,275,0.5828806843566103,1,0,1,0,0
https://yandex-prize-id.icu/security-check?session=770842117&u=yandex,69,1,3,9,0,0,1,1,0,1,0.3912196058997091,1,0,0,4,1
https://mail.free-pay.click/security-check,42,2,2,0,0,0,1,1,1,384,0.6460161894258749,2,1,1,1,1
https://id.wildberries.ru/education,35,2,0,0,0,0,1,0,0,3046,0.509980653457691,1,0,1,0,0
http://steam.update-pay.ru.com/login?session=451138208&u=steam,62,3,1,9,0,0,0,2,1,430,0.604691221947547,3,1,0,1,1
https://gosuslugi.verify-secure.live/update,43,2,1,0,0,0,1,3,1,1,0.5997296023549598,2,1,1,2,1
https://my.telegram.org/?ref=22,31,2,0,2,0,0,1,0,0,1964,0.3526067807552964,1,0,1,1,0
https://yandex.ru,17,1,0,0,0,0,1,0,0,1849,0.2708650417405332,2,1,1,1,1
https://telegram-account-357113.site/verify/account?session=13294760&u=paypal,77,1,2,14,0,0,1,2,0,1,0.3675984937012512,2,0,1,0,1
https://vk.free-id.shop/update?session=504247303&u=gosuslugi,60,2,1,9,0,0,1,2,1,494,0.451149329876532,5,0,1,1,1
https://mirea_gift_auth.top/payment/confirm,43,1,0,0,0,0,1,4,0,71,0.48426169608179725,0,0,0,0,0
http://sber.payment-auth.site/payment/confirm,45,2,1,0,0,0,0,3,1,335,0.42301136009322715,3,1,1,2,0
http://18.153.121.65/verify/account?session=235190446&u=avito,61,3,0,19,1,0,0,2,0,490,0.9793073601839875,1,1,1,1,1
https://www.sberbank.ru/news?ref=49,35,2,0,2,0,0,1,0,0,2152,0.2013599185242955,1,0,1,1,0
http://avito.bonus-pay.live/avito/signin?session=683153289&u=yandex,67,2,1,9,0,0,0,1,1,288,0.30828129738802623,2,0,1,1,1
https://www.apple.com/?ref=20,29,2,0,2,0,0,1,0,0,3290,0.4084600817201052,1,1,1,0,0
https://my.apple.com/login,26,2,0,0,0,0,1,1,0,227,0.07716827913551363,0,0,0,0,0
http://user@mail.secure-578295.xyz/payment/confirm?session=247251294&u=paypal,77,2,1,15,0,1,0,3,1,316,0.40136366374876115,1,0,1,1,0
https://gosuslugi.payment-377536.shop/gosuslugi/signin,54,2,1,6,0,0,1,1,1,365,0.5554401774595279,2,1,1,1,1
http://87.170.86.140/update?session=433688911&u=ozon,52,3,0,19,1,0,0,1,0,479,0.6016683135396771,1,0,0,0,1
http://yandex.confirm-secure.icu/update?session=827021933&u=apple,65,2,1,9,0,0,0,3,1,1,0.7618901484435991,2,1,0,0,1
http://ozon.payment.pay.shop/ozon/signin,40,3,0,0,0,0,0,1,1,659,0.9090949526708942,4,0,0,3,1
http://user@ozon.verify.secure.top/security-check,49,3,1,0,0,1,0,2,1,521,0.7701375100005308,3,1,1,1,1
https://my.yandex.ru,20,2,0,0,0,0,1,0,0,2019,0.4882670368174042,2,0,1,0,0
https://www.mail.ru/support,27,2,0,0,0,0,1,1,0,20,0.43698134401404976,0,0,0,0,1
http://user@tbank.auth-auth.icu/payment/confirm?session=42066969&u=apple,72,2,1,8,0,1,0,3,1,99,0.30095609630265396,0,0,0,3,1
http://user@vk.wallet-secure.xyz/payment/confirm,48,2,1,0,0,1,0,4,1,374,0.5150247314557961,2,0,0,3,1
https://help.yandex.ru/catalog,30,2,0,0,0,0,1,0,0,2386,0.2287445105532749,1,0,1,0,0
https://ozon_auth_416943.ru.com/verify/account?session=803984763&u=wildberries,78,2,0,15,0,0,1,3,1,558,0.715329373533078,1,3,0,2,1
http://user@steam.prize-177636.ru.com/payment/confirm?session=232750248&u=apple,79,3,1,15,0,1,0,3,1,1,0.530329359539003,0,0,0,0,1
http://user@gosuslugi.update-628263.ru.com/verify/account?session=256230725&u=yandex,84,3,1,15,0,1,0,3,1,1,0.9130915480778431,1,1,0,2,1
http://ozon.confirm-id.icu/ozon/signin?session=581748793&u=ozon,63,2,1,9,0,0,0,1,1,788,0.7107006760383054,2,0,1,2,1
https://mailfree47073.click/payment/confirm,43,1,0,5,0,0,1,3,0,1,0.4486302556324435,2,0,0,0,1
https://www.sberbank.ru/education,33,2,0,0,0,0,1,0,0,20,0.3509577565056181,1,1,1,0,0
https://sber.wallet-auth.live/login?session=402241680&u=wildberries,67,2,1,9,0,0,1,3,1,361,0.7212683210554001,4,1,0,3,1
https://my.google.com,21,2,0,0,0,0,1,0,0,943,0.35846022378717296,2,0,1,1,0
https://id.ozon.ru/profile,26,2,0,0,0,0,1,0,0,1476,0.3270213571318633,1,0,0,0,0
https://www.ozon.ru/login,25,2,0,0,0,0,1,1,0,1104,0.2956628124878399,0,0,1,0,0
